battle,timestamp,name,user,team,action,tileId,attacker,defender,ipUsed,bipUsed,ipApplied,directPlay
125,1757934367,Mindless91,7814680769317a5ec27df14676433353,ci,ATTACK,webified-54,ci,cr,25000,0,58750,false
125,1757934368,Mindless91,7814680769317a5ec27df14676433353,ci,ATTACK,webified-54,ci,cr,25000,0,58750,false
125,1757934371,Mindless91,7814680769317a5ec27df14676433353,ci,ATTACK,webified-54,ci,cr,25000,0,58750,false
125,1757934373,Mindless91,7814680769317a5ec27df14676433353,ci,ATTACK,webified-39,ci,cr,25000,0,48750,false
125,1757934374,Mindless91,7814680769317a5ec27df14676433353,ci,ATTACK,webified-39,ci,cr,25000,0,48750,false
125,1757934375,Mindless91,7814680769317a5ec27df14676433353,ci,ATTACK,webified-39,ci,cr,100000,0,195000,false
125,1757934377,Mindless91,7814680769317a5ec27df14676433353,ci,ATTACK,webified-39,ci,cr,100000,0,195000,false
125,1757934379,Mindless91,7814680769317a5ec27df14676433353,ci,ATTACK,webified-39,ci,cr,25000,0,48750,false
125,1757934382,Mindless91,7814680769317a5ec27df14676433353,ci,ATTACK,webified-39,ci,cr,25000,0,48750,false
125,1757934383,Mindless91,7814680769317a5ec27df14676433353,ci,ATTACK,webified-39,ci,cr,25000,0,48750,false
125,1757934384,Mindless91,7814680769317a5ec27df14676433353,ci,ATTACK,webified-39,ci,cr,10000,0,19500,false
125,1757934386,Mindless91,7814680769317a5ec27df14676433353,ci,ATTACK,webified-39,ci,cr,10000,0,19500,false
125,1757934399,Mindless91,7814680769317a5ec27df14676433353,ci,ATTACK,webified-76,ci,cr,10000,0,20500,false
125,1757934420,Mindless91,7814680769317a5ec27df14676433353,ci,ATTACK,webified-84,ci,cr,10000,0,20500,false
125,1757934421,Mindless91,7814680769317a5ec27df14676433353,ci,ATTACK,webified-77,ci,cr,6520,3480,19500,false
125,1757934425,Mindless91,7814680769317a5ec27df14676433353,ci,ATTACK,webified-40,ci,cr,0,10000,19500,false
125,1757934427,Mindless91,7814680769317a5ec27df14676433353,ci,ATTACK,webified-56,ci,cr,0,10000,21500,false
125,1757934429,Mindless91,7814680769317a5ec27df14676433353,ci,ATTACK,webified-70,ci,cr,0,10000,19500,false
125,1757934436,Mindless91,7814680769317a5ec27df14676433353,ci,ATTACK,webified-87,ci,cr,0,10000,20500,false
125,1757934482,aliurmir,4eb1451ad70127d5c6eb5a1fcd66a658,dc,DEFEND,webified-68,null,cr,10000,0,15000,false
125,1757934487,aliurmir,4eb1451ad70127d5c6eb5a1fcd66a658,dc,DEFEND,webified-68,null,cr,3557,6443,15000,false
125,1757934538,octobox,628a70d81894e2f2924b7b20f7632c8e,ps,ATTACK,webified-40,ci,cr,46085,53915,195000,false
125,1757934542,octobox,628a70d81894e2f2924b7b20f7632c8e,ps,ATTACK,webified-40,ci,cr,0,10694,20853,false
125,1757934591,You,5aff81710f4954a52fc4963675c849b1,mt,ATTACK,webified-70,ci,cr,0,10000,19500,false
125,1757934592,You,5aff81710f4954a52fc4963675c849b1,mt,ATTACK,webified-70,ci,cr,0,10000,19500,false
125,1757934593,You,5aff81710f4954a52fc4963675c849b1,mt,ATTACK,webified-70,ci,cr,0,10000,19500,false
125,1757934594,You,5aff81710f4954a52fc4963675c849b1,mt,ATTACK,webified-70,ci,cr,0,10000,19500,false
125,1757934595,You,5aff81710f4954a52fc4963675c849b1,mt,ATTACK,webified-70,ci,cr,0,10000,19500,false
125,1757934597,You,5aff81710f4954a52fc4963675c849b1,mt,ATTACK,webified-70,ci,cr,0,10000,19500,false
125,1757934634,007,b86a32c60acef702f0fe61e3965c6d2e,dc,ATTACK,webified-40,ci,cr,10000,0,18500,false
125,1757934649,007,b86a32c60acef702f0fe61e3965c6d2e,dc,ATTACK,webified-40,ci,cr,10000,0,18500,false
125,1757934650,007,b86a32c60acef702f0fe61e3965c6d2e,dc,ATTACK,webified-40,ci,cr,10000,0,18500,false
125,1757934677,007,b86a32c60acef702f0fe61e3965c6d2e,dc,ATTACK,webified-77,ci,cr,10000,0,18500,false
125,1757934678,007,b86a32c60acef702f0fe61e3965c6d2e,dc,ATTACK,webified-77,ci,cr,6560,3440,18500,false
125,1757934688,007,b86a32c60acef702f0fe61e3965c6d2e,dc,ATTACK,webified-76,ci,cr,0,61216,119371,false
125,1757934708,makinef,f9c71e73455e3392f66e2eb24f979d17,ci,ATTACK,webified-54,ci,cr,25440,0,57240,true
125,1757934711,QuarterPL,bfc5fa08b75c9bd55c23f32dde9c219b,mt,ATTACK,webified-88,mt,cr,10000,0,65000,false
125,1757934727,sanchous,5fe999a790fe79dea060eb9366cc48d8,mt,ATTACK,webified-76,ci,cr,51243,48757,195000,false
125,1757934729,sanchous,5fe999a790fe79dea060eb9366cc48d8,mt,ATTACK,webified-76,ci,cr,0,16367,31916,false
125,1757934804,Mindless91,7814680769317a5ec27df14676433353,ci,ATTACK,webified-80,ci,cr,0,10000,22500,false
125,1757934806,Mindless91,7814680769317a5ec27df14676433353,ci,ATTACK,webified-68,ci,cr,0,10000,20500,false
125,1757934818,Mindless91,7814680769317a5ec27df14676433353,ci,ATTACK,webified-68,ci,cr,0,33520,68716,false
125,1757934831,QuarterPL,bfc5fa08b75c9bd55c23f32dde9c219b,mt,ATTACK,webified-56,ci,cr,18800,0,38540,false
125,1757934934,Mindless91,7814680769317a5ec27df14676433353,ci,ATTACK,webified-68,ci,cr,15300,0,31365,true
125,1757934949,007,b86a32c60acef702f0fe61e3965c6d2e,dc,ATTACK,webified-76,ci,cr,11280,0,21996,true
125,1757935016,007,b86a32c60acef702f0fe61e3965c6d2e,dc,ATTACK,webified-76,ci,cr,12240,0,23868,true
125,1757935033,007,b86a32c60acef702f0fe61e3965c6d2e,dc,ATTACK,webified-76,ci,cr,23520,2352,50450,false
125,1757935035,007,b86a32c60acef702f0fe61e3965c6d2e,dc,ATTACK,webified-76,ci,cr,0,2352,4586,false
125,1757935043,Mindless91,7814680769317a5ec27df14676433353,ci,ATTACK,webified-68,ci,cr,14700,0,30135,true
125,1757935117,Mindless91,7814680769317a5ec27df14676433353,ci,ATTACK,webified-68,ci,cr,15600,0,31980,true
125,1757935140,Mindless91,7814680769317a5ec27df14676433353,ci,ATTACK,webified-68,ci,cr,45600,4560,102828,false
125,1757935143,Mindless91,7814680769317a5ec27df14676433353,ci,ATTACK,webified-68,ci,cr,0,4560,9348,false
125,1757935256,makinef,f9c71e73455e3392f66e2eb24f979d17,ci,ATTACK,webified-56,ci,cr,18360,0,35802,true
125,1757935292,makinef,f9c71e73455e3392f66e2eb24f979d17,ci,ATTACK,webified-76,ci,cr,43800,1836,84427,false
125,1757935374,007,b86a32c60acef702f0fe61e3965c6d2e,dc,ATTACK,webified-76,ci,cr,15600,0,28860,true
125,1757935392,007,b86a32c60acef702f0fe61e3965c6d2e,dc,ATTACK,webified-68,ci,cr,15600,0,30420,false
125,1757935394,007,b86a32c60acef702f0fe61e3965c6d2e,dc,ATTACK,webified-68,ci,cr,0,1560,3042,false
125,1757935428,MacSac 178,33e3ff7b45f6d526a712e05e55cf1aa1,bb,ATTACK,webified-68,ci,cr,100000,0,195000,false
125,1757935429,makinef,f9c71e73455e3392f66e2eb24f979d17,ci,ATTACK,webified-76,ci,cr,19440,0,35964,true
125,1757935430,MacSac 178,33e3ff7b45f6d526a712e05e55cf1aa1,bb,ATTACK,webified-68,ci,cr,15849,10000,50406,false
125,1757935478,makinef,f9c71e73455e3392f66e2eb24f979d17,ci,ATTACK,webified-80,ci,cr,19440,4380,51213,false
125,1757935506,007,b86a32c60acef702f0fe61e3965c6d2e,dc,ATTACK,webified-68,ci,cr,15300,0,29835,true
125,1757935510,007,b86a32c60acef702f0fe61e3965c6d2e,dc,ATTACK,webified-68,ci,cr,15300,1530,32819,false
125,1757935511,007,b86a32c60acef702f0fe61e3965c6d2e,dc,ATTACK,webified-68,ci,cr,0,1530,2984,false
125,1757935622,007,b86a32c60acef702f0fe61e3965c6d2e,dc,ATTACK,webified-68,ci,cr,16200,0,31590,true
125,1757935634,007,b86a32c60acef702f0fe61e3965c6d2e,dc,ATTACK,webified-68,ci,cr,16200,1620,34749,false
125,1757935636,007,b86a32c60acef702f0fe61e3965c6d2e,dc,ATTACK,webified-68,ci,cr,0,1620,3159,false
125,1757935650,makinef,f9c71e73455e3392f66e2eb24f979d17,ci,ATTACK,webified-80,ci,cr,18720,0,40248,true
125,1757935676,makinef,f9c71e73455e3392f66e2eb24f979d17,ci,ATTACK,webified-68,ci,cr,18720,0,36504,false
125,1757935917,makinef,f9c71e73455e3392f66e2eb24f979d17,ci,ATTACK,webified-68,ci,cr,18360,0,32864,true
125,1757935980,makinef,f9c71e73455e3392f66e2eb24f979d17,ci,ATTACK,webified-77,ci,cr,18360,1872,30955,false
125,1757936130,007,b86a32c60acef702f0fe61e3965c6d2e,dc,ATTACK,webified-56,ci,cr,15600,0,26052,false
125,1757936131,007,b86a32c60acef702f0fe61e3965c6d2e,dc,ATTACK,webified-56,ci,cr,0,1560,2605,false
125,1757936396,007,b86a32c60acef702f0fe61e3965c6d2e,dc,ATTACK,webified-56,ci,cr,15600,0,24180,true
125,1757936406,007,b86a32c60acef702f0fe61e3965c6d2e,dc,ATTACK,webified-56,ci,cr,15600,1560,26083,false
125,1757936407,007,b86a32c60acef702f0fe61e3965c6d2e,dc,ATTACK,webified-56,ci,cr,0,1560,2371,false
125,1757937190,makinef,f9c71e73455e3392f66e2eb24f979d17,ci,ATTACK,webified-76,ci,cr,19080,0,19652,true
125,1757937719,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,DEFEND,webified-66,cr,ci,100000,0,245000,false
125,1757937728,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,DEFEND,webified-66,cr,ci,100000,0,245000,false
125,1757937788,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,DEFEND,webified-66,cr,ci,25000,0,61250,false
125,1757937805,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,DEFEND,webified-83,cr,ci,100000,0,225000,false
125,1757937808,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,DEFEND,webified-83,cr,ci,28849,71151,225000,false
125,1757937810,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,DEFEND,webified-83,cr,ci,0,24234,54527,false
125,1757937935,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,DEFEND,webified-53,cr,ci,100000,0,225000,false
125,1757937938,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,DEFEND,webified-53,cr,ci,100000,0,225000,false
125,1757937940,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,DEFEND,webified-53,cr,ci,25000,0,56250,false
125,1757937943,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,DEFEND,webified-53,cr,ci,25000,0,56250,false
125,1757937973,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,DEFEND,webified-81,cr,ci,100000,0,225000,false
125,1757937977,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,DEFEND,webified-81,cr,ci,100000,0,225000,false
125,1757937979,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,DEFEND,webified-81,cr,ci,25000,0,56250,false
125,1757937981,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,DEFEND,webified-81,cr,ci,10000,0,22500,false
125,1757938025,Mindless91,7814680769317a5ec27df14676433353,ci,DEFEND,webified-83,cr,ci,15900,0,35775,true
125,1757938025,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,DEFEND,webified-75,cr,ci,60640,39360,245000,false
125,1757938029,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,DEFEND,webified-75,cr,ci,0,15204,37250,false
125,1757938044,Mindless91,7814680769317a5ec27df14676433353,ci,DEFEND,webified-75,cr,ci,15900,1590,42851,false
125,1757938046,Mindless91,7814680769317a5ec27df14676433353,ci,DEFEND,webified-75,cr,ci,0,1590,3896,false
125,1757938219,007,b86a32c60acef702f0fe61e3965c6d2e,dc,DEFEND,webified-75,cr,ci,15600,0,36660,true
125,1757938223,007,b86a32c60acef702f0fe61e3965c6d2e,dc,DEFEND,webified-75,cr,ci,15600,1560,40326,false
125,1757938224,007,b86a32c60acef702f0fe61e3965c6d2e,dc,DEFEND,webified-75,cr,ci,0,1560,3666,false
125,1757938256,Mindless91,7814680769317a5ec27df14676433353,ci,DEFEND,webified-67,cr,ci,15300,0,31365,true
125,1757938331,Mindless91,7814680769317a5ec27df14676433353,ci,DEFEND,webified-67,cr,ci,15600,0,31980,true
125,1757938419,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,DEFEND,webified-75,cr,ci,12960,0,30456,true
125,1757938449,Mindless91,7814680769317a5ec27df14676433353,ci,DEFEND,webified-67,cr,ci,14400,0,29520,true
125,1757938493,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,DEFEND,webified-75,cr,ci,13320,0,31302,true
125,1757938523,Mindless91,7814680769317a5ec27df14676433353,ci,DEFEND,webified-67,cr,ci,15300,0,31365,true
125,1757938562,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,DEFEND,webified-75,cr,ci,12960,0,30456,true
125,1757938599,007,b86a32c60acef702f0fe61e3965c6d2e,dc,DEFEND,webified-75,cr,ci,0,10000,23500,false
125,1757938609,007,b86a32c60acef702f0fe61e3965c6d2e,dc,DEFEND,webified-75,cr,ci,0,10000,23500,false
125,1757938637,007,b86a32c60acef702f0fe61e3965c6d2e,dc,DEFEND,webified-67,cr,ci,0,25000,51250,false
125,1757938660,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,DEFEND,webified-75,cr,ci,13320,0,31302,true
125,1757938673,007,b86a32c60acef702f0fe61e3965c6d2e,dc,DEFEND,webified-67,cr,ci,0,99000,202950,false
125,1757938864,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,DEFEND,webified-75,cr,ci,11880,0,26730,true
125,1757938935,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,DEFEND,webified-75,cr,ci,12960,0,29160,true
125,1757938938,007,b86a32c60acef702f0fe61e3965c6d2e,dc,DEFEND,webified-67,cr,ci,15900,0,31005,true
125,1757938973,007,b86a32c60acef702f0fe61e3965c6d2e,dc,ATTACK,webified-56,ci,cr,15900,1590,34106,false
125,1757938974,007,b86a32c60acef702f0fe61e3965c6d2e,dc,ATTACK,webified-56,ci,cr,0,1590,3101,false
125,1757939032,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,DEFEND,webified-75,cr,ci,12960,0,29160,true
125,1757939113,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,DEFEND,webified-75,cr,ci,13320,0,29970,true
125,1757939170,makinef,f9c71e73455e3392f66e2eb24f979d17,ci,DEFEND,webified-53,cr,ci,19080,0,39114,false
125,1757939207,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,DEFEND,webified-75,cr,ci,13320,0,29970,true
125,1757939341,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,DEFEND,webified-75,cr,ci,12240,0,27540,true
125,1757939399,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,DEFEND,webified-75,cr,ci,13320,0,29970,true
125,1757939406,BumpusM,cd59b4c9a48b1870aeefc0d0995d5616,co,DEFEND,timeless-30,null,co,0,25000,34250,false
125,1757939430,BumpusM,cd59b4c9a48b1870aeefc0d0995d5616,co,DEFEND,timeless-53,null,co,0,25000,41750,false
125,1757939444,makinef,f9c71e73455e3392f66e2eb24f979d17,ci,DEFEND,webified-83,cr,ci,18720,0,35942,true
125,1757939461,BumpusM,cd59b4c9a48b1870aeefc0d0995d5616,co,DEFEND,timeless-11,null,co,0,25000,31000,false
125,1757939468,makinef,f9c71e73455e3392f66e2eb24f979d17,ci,DEFEND,webified-83,cr,ci,18720,0,35381,false
125,1757939473,BumpusM,cd59b4c9a48b1870aeefc0d0995d5616,co,DEFEND,timeless-18,null,co,0,21000,30240,false
125,1757939493,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,DEFEND,webified-75,cr,ci,12960,0,27086,true
125,1757939581,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,DEFEND,webified-75,cr,ci,12960,0,26309,true
125,1757939653,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,DEFEND,webified-75,cr,ci,12960,0,25920,true
125,1757939665,Mindless91,7814680769317a5ec27df14676433353,ci,ATTACK,webified-56,ci,cr,60600,39400,170000,false
125,1757939669,Mindless91,7814680769317a5ec27df14676433353,ci,ATTACK,webified-56,ci,cr,0,25000,42500,false
125,1757939671,Mindless91,7814680769317a5ec27df14676433353,ci,ATTACK,webified-56,ci,cr,0,25000,42500,false
125,1757939674,Mindless91,7814680769317a5ec27df14676433353,ci,ATTACK,webified-56,ci,cr,0,36720,62424,false
125,1757939697,Monch,bb0fde9aa23633533576d2d5eb4d605c,co,ATTACK,webified-56,ci,cr,9360,0,15912,false
125,1757939742,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,DEFEND,webified-75,cr,ci,13320,0,26240,true
125,1757939742,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,ATTACK,webified-56,ci,cr,25000,0,41750,false
125,1757939744,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,ATTACK,webified-56,ci,cr,7400,2600,16700,false
125,1757939752,Monch,bb0fde9aa23633533576d2d5eb4d605c,co,ATTACK,webified-56,ci,cr,10440,0,17435,true
125,1757939758,Mindless91,7814680769317a5ec27df14676433353,ci,ATTACK,webified-56,ci,cr,15900,0,26553,true
125,1757939769,Mindless91,7814680769317a5ec27df14676433353,ci,DEFEND,webified-41,cr,ci,15900,0,26076,false
125,1757939828,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,DEFEND,webified-75,cr,ci,12600,0,24066,true
125,1757939837,Mindless91,7814680769317a5ec27df14676433353,ci,DEFEND,webified-41,cr,ci,15900,0,25599,true
125,1757939902,Mindless91,7814680769317a5ec27df14676433353,ci,DEFEND,webified-41,cr,ci,15600,0,24648,true
125,1757939950,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,DEFEND,webified-75,cr,ci,12600,0,23310,true
125,1757939971,Mindless91,7814680769317a5ec27df14676433353,ci,DEFEND,webified-41,cr,ci,15900,0,24645,true
125,1757939977,Monch,bb0fde9aa23633533576d2d5eb4d605c,co,ATTACK,webified-55,mt,cr,7920,0,6336,true
125,1757940009,makinef,f9c71e73455e3392f66e2eb24f979d17,ci,DEFEND,webified-67,cr,ci,19080,0,29002,true
125,1757940030,makinef,f9c71e73455e3392f66e2eb24f979d17,ci,DEFEND,webified-67,cr,ci,19080,0,29002,false
125,1757940041,Mindless91,7814680769317a5ec27df14676433353,ci,DEFEND,webified-41,cr,ci,15600,0,23712,true
125,1757940046,007,b86a32c60acef702f0fe61e3965c6d2e,dc,DEFEND,virtuara-88,null,ci,10800,0,17496,true
125,1757940065,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,DEFEND,webified-75,cr,ci,12960,0,23198,true
125,1757940125,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,DEFEND,webified-75,cr,ci,13320,0,23443,true
125,1757940129,Mindless91,7814680769317a5ec27df14676433353,ci,DEFEND,webified-41,cr,ci,15600,0,22776,true
125,1757940201,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,DEFEND,webified-75,cr,ci,13320,0,23044,true
125,1757940249,Monch,bb0fde9aa23633533576d2d5eb4d605c,co,DEFEND,webified-86,cr,mt,10440,0,8874,true
125,1757940275,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,DEFEND,webified-75,cr,ci,12960,0,22032,true
125,1757940309,Monch,bb0fde9aa23633533576d2d5eb4d605c,co,DEFEND,webified-86,cr,mt,10080,0,8266,true
125,1757940363,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,DEFEND,webified-75,cr,ci,12600,0,20664,true
125,1757940372,Mindless91,7814680769317a5ec27df14676433353,ci,DEFEND,webified-41,cr,ci,16200,0,21708,true
125,1757940384,Mindless91,7814680769317a5ec27df14676433353,ci,DEFEND,webified-41,cr,ci,94800,5200,134000,false
125,1757940408,Mindless91,7814680769317a5ec27df14676433353,ci,ATTACK,webified-84,ci,cr,0,15350,19034,false
125,1757940436,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,DEFEND,webified-75,cr,ci,12960,0,20866,true
125,1757940498,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,DEFEND,webified-75,cr,ci,13680,0,21614,true
125,1757940551,Monch,bb0fde9aa23633533576d2d5eb4d605c,co,DEFEND,webified-86,cr,mt,10080,0,7056,true
125,1757940601,Monch,bb0fde9aa23633533576d2d5eb4d605c,co,DEFEND,webified-86,cr,mt,10440,0,6995,true
125,1757940656,Monch,bb0fde9aa23633533576d2d5eb4d605c,co,DEFEND,webified-86,cr,mt,10080,0,6754,true
125,1757940675,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,DEFEND,webified-75,cr,ci,11880,0,17701,true
125,1757940699,makinef,f9c71e73455e3392f66e2eb24f979d17,ci,ATTACK,webified-39,ci,cr,17280,0,17107,true
125,1757940749,makinef,f9c71e73455e3392f66e2eb24f979d17,ci,DEFEND,webified-66,cr,ci,17280,0,25229,false
125,1757940753,Monch,bb0fde9aa23633533576d2d5eb4d605c,co,DEFEND,webified-86,cr,mt,9000,0,5490,true
125,1757940808,Monch,bb0fde9aa23633533576d2d5eb4d605c,co,DEFEND,webified-86,cr,mt,10440,0,6055,true
125,1757940890,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,DEFEND,webified-75,cr,ci,11880,0,16632,true
125,1757940993,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,DEFEND,webified-75,cr,ci,13320,0,17849,true
125,1757941047,Monch,bb0fde9aa23633533576d2d5eb4d605c,co,DEFEND,webified-41,cr,ci,9720,0,9817,true
125,1757941057,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,DEFEND,webified-75,cr,ci,13320,0,17449,true
125,1757941129,Monch,bb0fde9aa23633533576d2d5eb4d605c,co,DEFEND,webified-41,cr,ci,9720,0,9526,true
125,1757941192,Monch,bb0fde9aa23633533576d2d5eb4d605c,co,DEFEND,webified-41,cr,ci,9720,0,9234,true
125,1757941238,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,DEFEND,webified-75,cr,ci,12960,0,31752,true
125,1757941282,Monch,bb0fde9aa23633533576d2d5eb4d605c,co,DEFEND,timeless-3,null,co,100000,0,150000,false
125,1757941286,Monch,bb0fde9aa23633533576d2d5eb4d605c,co,DEFEND,timeless-3,null,co,18080,23700,62670,false
125,1757941334,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,DEFEND,webified-75,cr,ci,12960,0,31752,true
125,1757941347,Monch,bb0fde9aa23633533576d2d5eb4d605c,co,DEFEND,webified-86,cr,mt,10440,0,16704,true
125,1757941396,007,b86a32c60acef702f0fe61e3965c6d2e,dc,DEFEND,webified-73,cr,ci,10800,0,25380,false
125,1757941397,007,b86a32c60acef702f0fe61e3965c6d2e,dc,DEFEND,webified-73,cr,ci,0,1080,2538,false
125,1757941404,Monch,bb0fde9aa23633533576d2d5eb4d605c,co,DEFEND,webified-86,cr,mt,10440,0,16704,true
125,1757941448,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,DEFEND,webified-75,cr,ci,8880,0,21756,true
125,1757941452,Monch,bb0fde9aa23633533576d2d5eb4d605c,co,DEFEND,webified-86,cr,mt,10800,0,17280,true
125,1757941494,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,DEFEND,webified-37,cr,ci,100000,0,235000,false
125,1757941527,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,DEFEND,webified-37,cr,ci,100000,0,235000,false
125,1757941541,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,DEFEND,webified-37,cr,ci,100000,0,235000,false
125,1757941544,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,DEFEND,webified-37,cr,ci,100000,0,235000,false
125,1757941546,Nex,8eb1632923ffb3f29c4eb8425fa93b60,ps,DEFEND,webified-37,cr,ci,22160,43924,155297,false
125,1757942081,QuarterPL,bfc5fa08b75c9bd55c23f32dde9c219b,mt,DEFEND,webified-41,cr,ci,0,100000,205000,false
125,1757942091,QuarterPL,bfc5fa08b75c9bd55c23f32dde9c219b,mt,DEFEND,webified-73,cr,ci,0,27880,62730,false
125,1757942131,makinef,f9c71e73455e3392f66e2eb24f979d17,ci,DEFEND,webified-81,cr,ci,19440,0,41796,true
125,1757942147,makinef,f9c71e73455e3392f66e2eb24f979d17,ci,DEFEND,webified-81,cr,ci,19440,0,41796,false
125,1757942317,QuarterPL,bfc5fa08b75c9bd55c23f32dde9c219b,mt,DEFEND,webified-73,cr,ci,10600,0,23850,true
125,1757942324,QuarterPL,bfc5fa08b75c9bd55c23f32dde9c219b,mt,DEFEND,webified-73,cr,ci,10600,1060,26235,false
125,1757942399,makinef,f9c71e73455e3392f66e2eb24f979d17,ci,ATTACK,webified-70,ci,cr,19080,0,35298,true
125,1757942418,makinef,f9c71e73455e3392f66e2eb24f979d17,ci,ATTACK,webified-70,ci,cr,19080,0,33390,false
125,1757942445,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,ATTACK,webified-84,ci,cr,100000,0,185000,false
125,1757942448,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,ATTACK,webified-84,ci,cr,100000,0,185000,false
125,1757942451,JMakintaer,50fbe2fcdd51f3beb0f90ea94783bb13,mt,ATTACK,webified-84,ci,cr,13840,86160,185000,false
125,1757942518,Mindless91,7814680769317a5ec27df14676433353,ci,DEFEND,webified-73,cr,ci,0,100000,215000,false
125,1757942521,Mindless91,7814680769317a5ec27df14676433353,ci,DEFEND,webified-73,cr,ci,0,17000,36550,false
125,1757942753,makinef,f9c71e73455e3392f66e2eb24f979d17,ci,DEFEND,webified-41,cr,ci,19440,0,37908,true
125,1757942766,makinef,f9c71e73455e3392f66e2eb24f979d17,ci,DEFEND,webified-41,cr,ci,19440,0,37908,false
125,1757943046,makinef,f9c71e73455e3392f66e2eb24f979d17,ci,DEFEND,webified-41,cr,ci,19080,0,34726,true
125,1757943070,makinef,f9c71e73455e3392f66e2eb24f979d17,ci,DEFEND,webified-41,cr,ci,19080,0,34153,false
125,1757943217,Monch,bb0fde9aa23633533576d2d5eb4d605c,co,DEFEND,webified-86,cr,mt,10440,0,12319,true
125,1757943322,Monch,bb0fde9aa23633533576d2d5eb4d605c,co,DEFEND,webified-86,cr,mt,10080,0,11290,true
125,1757943341,makinef,f9c71e73455e3392f66e2eb24f979d17,ci,ATTACK,webified-68,ci,cr,19080,0,31864,true
125,1757943356,makinef,f9c71e73455e3392f66e2eb24f979d17,ci,ATTACK,webified-68,ci,cr,19080,0,31864,false
125,1757943368,Monch,bb0fde9aa23633533576d2d5eb4d605c,co,DEFEND,webified-86,cr,mt,10440,0,11380,true
125,1757943506,Monch,bb0fde9aa23633533576d2d5eb4d605c,co,DEFEND,webified-86,cr,mt,9720,0,10012,true
125,1757943559,Monch,bb0fde9aa23633533576d2d5eb4d605c,co,DEFEND,webified-86,cr,mt,10080,0,10080,true
125,1757943610,Monch,bb0fde9aa23633533576d2d5eb4d605c,co,DEFEND,webified-86,cr,mt,10080,0,9778,true
125,1757943658,Monch,bb0fde9aa23633533576d2d5eb4d605c,co,DEFEND,webified-86,cr,mt,10080,0,9778,true
125,1757943734,Monch,bb0fde9aa23633533576d2d5eb4d605c,co,DEFEND,webified-86,cr,mt,10080,0,9173,true
